State,Issuer_Name,Issuer_ID,Is_Issuer_New_to_Exchange? (Yes_or_No),Plan_ID,URL_Claims_Payment_Policies,Issuer_Claims_Received,Issuer_Claims_Denials,Issuer_Internal_Appeals_Filed,Issuer_Number_Internal_Appeals_Overturned,Issuer_Percent_Internal_Appeals_Overturned,Issuer_External_Appeals_Filed,Issuer_Number_External_Appeals_Overturned,Issuer_Percent_External_Appeals_Overturned,Plan_Number_Claims_Received,Plan_Number_Claims_Denied,Plan_Number_Claims_Denied_Referral_Required,Plan_Number_Claims_Denied_Out_of_Network,Plan_Number_Claims_Denied_Services_Excluded,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excl_Behavioral_Health,Plan_Number_Claims_Denied_Not_Medically_Necessary_Incl_Behavioral_Health,Plan_Number_Claims_Denied_Other,Rate_Review,Financial_Information,Enrollment_Data,Disenrollment_Data
TN,Dentegra Insurance Company,79913,No,79913TN0010012,https://www.dentegra.com/how-marketplace-plans-work,92,116,**,**,**,**,**,**,131,63,**,*,20,**,N/A,43,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=73474&:refresh,104,107
TN,Dentegra Insurance Company,79913,No,79913TN0010011,https://www.dentegra.com/how-marketplace-plans-work,92,116,**,**,**,**,**,**,122,53,**,*,25,**,N/A,28,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=73474&:refresh,125,121
TN,Delta Dental of Tennessee,22384,No,22384TN0010004,https://tennessee.deltadental.com/en/2020-exchange-plans/aca-family-plan-low.html,20571,4553,**,**,**,**,**,**,10744,2517,**,**,1133,**,N/A,1384,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54526&:refresh,2309,1026
TN,Delta Dental of Tennessee,22384,No,22384TN0010003,https://tennessee.deltadental.com/en/2020-exchange-plans/aca-family-plan-low.html,20571,4553,**,**,**,**,**,**,9671,2021,**,**,916,**,N/A,1105,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54526&:refresh,2235,1233
TN,Delta Dental of Tennessee,22384,No,22384TN0010002,https://tennessee.deltadental.com/en/2020-exchange-plans/aca-family-plan-low.html,20571,4553,**,**,**,**,**,**,80,11,**,**,**,**,N/A,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54526&:refresh,***,***
TN,Delta Dental of Tennessee,22384,No,22384TN0010001,https://tennessee.deltadental.com/en/2020-exchange-plans/aca-family-plan-low.html,20571,4553,**,**,**,**,**,**,76,**,**,**,**,**,N/A,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54526&:refresh,***,***
TN,BEST Life and Health Insurance Company,24601,No,24601TN0020003,http://www.bestlife.com/tn/index.html,4886,2176,**,**,**,**,**,**,610,238,**,**,121,**,N/A,70,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=90638&:refresh,553,271
TN,BEST Life and Health Insurance Company,24601,No,24601TN0020004,http://www.bestlife.com/tn/index.html,4886,2176,**,**,**,**,**,**,338,127,**,**,75,**,N/A,27,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=90638&:refresh,285,185
TN,BEST Life and Health Insurance Company,24601,No,24601TN0020005,http://www.bestlife.com/tn/index.html,4886,2176,**,**,**,**,**,**,245,99,**,**,63,**,N/A,20,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=90638&:refresh,256,163
TN,BEST Life and Health Insurance Company,24601,No,24601TN0020006,http://www.bestlife.com/tn/index.html,4886,2176,**,**,**,**,**,**,3693,1712,**,35,1050,**,N/A,243,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=90638&:refresh,4743,3666
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400001,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400002,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400003,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400013,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400004,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400014,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400005,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400006,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400007,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400008,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400009,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400015,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400010,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400016,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400011,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400012,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400020,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400022,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400025,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400026,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400027,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400028,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400029,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400030,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400031,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400032,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400100,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400101,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400102,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400118,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400103,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400119,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400104,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400105,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400106,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400107,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400108,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400120,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400109,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400121,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400110,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400111,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400200,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400201,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400202,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400206,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400203,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400207,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400204,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,BlueCross BlueShield of Tennessee,14002,No,14002TN0400205,http://www.bcbst.com/transparency-in-coverage/,7317202,1207868,981,228,23.2%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54518&:refresh,N/A,N/A
TN,Humana Insurance Company,82120,No,82120TN0630004,https://www.humana.com/member/plain-language-policy,10152,4357,**,**,**,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=73288&:refresh,N/A,N/A
TN,Humana Insurance Company,82120,No,82120TN0630005,https://www.humana.com/member/plain-language-policy,10152,4357,**,**,**,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=73288&:refresh,N/A,N/A
TN,Humana Insurance Company,82120,No,82120TN0630006,https://www.humana.com/member/plain-language-policy,10152,4357,**,**,**,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=73288&:refresh,N/A,N/A
TN,Oscar Insurance Company,23552,No,23552TN0020001,https://www.hioscar.com/forms/2020/tn,336971,73674,148,63,42.6%,**,**,**,49313,10621,1147,**,5233,58,12,4521,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15777&:refresh,5921,2043
TN,Oscar Insurance Company,23552,No,23552TN0020003,https://www.hioscar.com/forms/2020/tn,336971,73674,148,63,42.6%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15777&:refresh,N/A,N/A
TN,Oscar Insurance Company,23552,No,23552TN0020004,https://www.hioscar.com/forms/2020/tn,336971,73674,148,63,42.6%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15777&:refresh,N/A,N/A
TN,Oscar Insurance Company,23552,No,23552TN0020005,https://www.hioscar.com/forms/2020/tn,336971,73674,148,63,42.6%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15777&:refresh,N/A,N/A
TN,Oscar Insurance Company,23552,No,23552TN0020006,https://www.hioscar.com/forms/2020/tn,336971,73674,148,63,42.6%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15777&:refresh,N/A,N/A
TN,Oscar Insurance Company,23552,No,23552TN0020007,https://www.hioscar.com/forms/2020/tn,336971,73674,148,63,42.6%,**,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15777&:refresh,N/A,N/A
